,date,Province d'Oued Ed-Dahab إقليم وادي الذهب,Province d'Ifrane ⵜⴰⵙⴳⴰ ⵏ ⵉⴼⵔⴰⵏ إقليم إفران,Province d'Es-Semara إقليم السمارة,Province d'Errachidia إقليم الرشيدية,Province de Berkane إقليم بركان,Province de Benslimane إقليم بن سليمان,Province de Beni Mellal إقليم بني ملال,Province d'Ouezzane إقليم وزان,Province d'Aousserd إقليم أوسرد,Province d'Al Hoceima إقليم الحسيمة,Province d'Al Haouz ⵍⵉⵇⵍⵉⵎ ⵏ ⵍⵃⵓⵣ إقليم الحوز,Province Assa-Zag ⵍⵉⵇⵍⵉⵎ ⵏ ⴰⵙⵙⴰ ⵣⴰⴳ إقليم آسا الزاك,Province d'El Kelâat Es-Sraghna إقليم قلعة السراغنة,Province d'El Jadida إقليم الجديدة,Province d'El Hajeb إقليم الحاجب,Province d'Azilal إقليم أزيلال,Province de Guercif إقليم جرسيف,Province de Guelmim ⵍⵉⵇⵍⵉⵎ ⵏ ⴳⵍⵎⵉⵎ إقليم كلميم,Province de Fquih Ben Saleh إقليم الفقيه بن صالح,Province de Figuig إقليم الناظور,Province de Khénifra إقليم خنيفرة,Province de Khémisset إقليم الخميسات,Province de Kenitra إقليم القنيطرة,Province de Jerada إقليم جرادة,Province de Chefchaouen إقليم شفشاون,Province de Boulemane إقليم بولمان,Province de Boujdour إقليم بوجدور,Province de Berrechid إقليم برشيد,Province de Fahs-Anjra إقليم الفحص-أنجرة,Province de Driouch إقليم الدريوش,Province de Chtouka Aït Baha ⵍⵉⵇⵍⵉⵎ ⵏ ⵛⵜⵓⴽⴰ ⴰⵢⵜ ⴱⴰⵀⴰ إقليم شتوكة آيت باها,Province de Chichaoua ⵍⵉⵇⵍⵉⵎ ⵏ ⵛⵉⵛⴰⵡⴰ إقليم شيشاوة,Province de Settat إقليم سطات,Province de Sefrou إقليم صفرو,Province de Safi إقليم أسفي,Province de Rhamna إقليم الرحامنة,Province de Sidi Slimane إقليم سيدي سليمان,Province de Sidi Kacem إقليم سيدي قاسم,Province de Sidi Ifni ⵍⵉⵇⵍⵉⵎ ⵏ ⵙⵉⴷⵉ ⵉⴼⵏⵉ إقليم سيدي إفني,Province de Sidi Bennour إقليم سيدي بنور,Province de Médiouna إقليم مديونة,Province de Larache إقليم العرائش,Province de Laâyoune إقليم العيون,Province de Khouribga إقليم خريبكة,Province de Ouarzazate ⵍⵉⵇⵍⵉⵎ ⵏ ⵡⴰⵔⵣⴰⵣⴰⵜ إقليم ورززات,Province de Nador إقليم الناظور,Province de Moulay Yacoub إقليم مولاي يعقوب,Province de Midelt إقليم ميدلت,Province de Zagora ⵍⵉⵇⵍⵉⵎ ⵏ ⵣⴰⴳⵓⵔⴰ إقليم زاكورة,Province de Youssoufia إقليم اليوسفية,Province de Tiznit ⵍⵉⵇⵍⵉⵎ ⵏ ⵜⵉⵣⵏⵉⵜ إقليم تزنيت,Province de Tinghir إقليم تنغير,Préfecture d'Inezgane-Aït Melloul ⵍⵄⴰⵎⴰⵍⴰ ⵏ ⵉⵏⵣⴳⴰⵏ-ⴰⵢⵜ ⴺⵍⵓⵍ عمالة إنزكان آيت ملول,Préfecture d'Agadir Ida-Outanane ⵍⵄⴰⵎⴰⵍⴰ ⵏ ⴰⴳⴰⴷⵉⵔ ⵉⴷⴰ ⵡⵜⴰⵏⴰⵏ عمالة أكادير إدا وتنان,Province Nouaceur إقليم النواصر,Province Essaouira ⵍⵉⵇⵍⵉⵎ ⵏ ⵚⵡⵉⵔⴰ إقليم الصويرة‎,Province de Tarfaya إقليم طرفاية,Province de Taourirt إقليم تاوريرت,Province de Taounate إقليم تاونات,Province de Tan-Tan إقليم طانطان,Province de Tétouan إقليم تطوان,Province de Taza اقليم تازة,Province de Tata ⵍⵉⵇⵍⵉⵎ ⵏ ⵟⴰⵟⴰ إقليم طاطا,Province de Taroudant ⵍⵉⵇⵍⵉⵎ ⵏ ⵜⴰⵔⵓⴷⴰⵏⵜ إقليم تارودانت,Préfecture de Tanger-Assilah عمالة طنجة-أصيلة,Préfecture de Skhirate-Témara عمالة الصخيرات-تمارة,Préfecture de Salé عمالة سلا,Préfecture de M'diq-Fnideq عمالة المضيق الفنيدق,Préfecture de Fès عمالة فاس,Préfecture de Casablanca عمالة الدار البيضاء,Préfecture d'Oujda-Angad عمالة وجدة - أنجاد,Préfecture de Rabat عمالة الرباط,Préfecture de Mohammédia عمالة المحمدية,Prefecture de Meknès عمالة مكناس,Préfecture de Marrakech عمالة مراكش
10,2014-11-01,-5345.836406050874,3436.1837398563257,-7964.328999387047,3117.684943548051,11528.196600191615,7734.574815099775,12029.683542357094,2083.1566196648137,-12452.421502041836,8610.96352114785,5129.483111244822,-2683.894155446343,6923.383052206464,16349.245551291011,4735.2926983087245,5017.237671732498,3810.2600743220105,3375.5429516075515,10640.279658422043,4578.526452202088,3207.8330302514505,8432.080019503672,20150.63001504624,3275.545529608692,2956.256646370959,3713.0915723030585,-4944.520124668304,13852.411462556865,8384.475254343999,10597.6909353601,5476.561253539172,5056.601160261338,11265.800986149248,5939.969146541611,9639.16943758139,7269.329603439097,4075.380847531987,6693.358709946868,1113.5323217446257,3772.337822185771,6698.479466634054,7132.833129166647,11231.731463021602,14232.226356647456,3721.2163052850756,21502.231589733066,4911.137420687767,3387.493966291479,-2422.6796176393223,4705.932859309556,2761.407163830837,635.96751217117,10439.692045346144,17698.073212353473,14560.975164292551,5297.0129698280525,808.1749232826882,5091.127577447875,5529.857519491499,1654.9817539664664,14986.536473285989,7495.638356286244,-4536.747354436561,9216.696867902543,33245.43593520686,17898.07557992942,16451.774972012467,13912.788597837003,22503.187356603095,58293.283875417685,21973.89545075721,20097.85621057304,13909.293400080176,15917.786188961512,33548.876898912386
11,2014-12-01,29027.939627738135,8342.471861501363,36373.28031290913,39719.96721984658,14509.534365932974,10410.232529205974,17802.236108454137,4861.987578392756,15482.380308078717,14392.442285364705,11737.146976064982,13905.262463137838,10965.35524394255,20651.395860567296,7051.092518528585,16743.895563395927,14873.207358364902,12906.237142077658,12785.237352819544,49860.72996714328,11852.300317238636,16934.336070687874,21495.85630963347,13886.711400543072,8117.504716353209,23693.50067708709,30983.453725972155,16604.987945627112,8971.736517441395,15165.234147242661,9124.533050966129,12437.435221645967,19575.892031772706,10200.513128056436,14457.988289862242,13270.135965791958,5382.148636991547,9781.64625099371,4142.370714877424,7547.299011401658,6449.253290545938,9849.914888225092,18269.63038457822,19391.69511465579,15755.74437580825,27225.881716296964,6093.879478654089,20355.17912321816,19844.793307185235,8623.579548905305,7924.277075497258,17211.862711262336,11765.194493881867,21871.489515616522,13641.999027342192,12598.242490391674,9708.796152418054,16396.799057794386,12819.709690764234,9450.599028434468,17855.07916751147,15161.568494640562,19661.49230440257,22048.141936042477,33308.68142519566,17835.36975673694,15403.976988025974,14370.28838358334,19362.09377364387,53132.95752526266,22105.364670212828,18513.259202224122,12982.183642597764,16605.289796845635,41322.90489938445
12,2015-01-01,30663.907735707224,8201.364894637929,32498.07666398173,24985.34681493116,14503.636386903057,9369.766341477476,14810.425988950692,3705.7358564410606,20345.181924434226,11916.476529886148,9147.581711819417,11170.106123945683,9224.690934730585,20263.725036705502,5542.98482306896,12300.601139974602,9837.466744727897,10739.426938668445,11243.952215426632,28589.405076975592,8805.600359956365,12940.055338395872,20362.38130304694,8535.997802768803,5700.216687351126,15476.202151289035,25337.320671318823,15057.583469322237,8264.937848697871,14300.243848308168,8464.053448269106,9656.372705542664,16412.667342419336,8506.60106314349,12747.369395595244,10830.432464149771,4859.57500442591,8424.196049105349,3309.372443110602,6311.271265215097,6641.984220412663,8721.171708719889,15946.328337558125,17242.426217399232,11665.693307884183,26255.515982465065,5572.580085080921,14971.610832946903,13746.975519127283,7847.05624174268,7059.761639377668,11487.796788569234,12314.998050242893,21795.560163112725,14127.963458141272,10448.670800616073,7573.0281790310555,11972.676863553708,10254.84227404971,8046.3037912938635,16205.649847470097,11605.892642025407,14505.877405813219,19021.000979146716,33236.74585007301,16644.50772494237,14489.127128779948,13460.131527112622,17813.682194811114,56876.66141373691,24243.60483413998,17727.65208284808,13142.654732804904,13269.026383026026,38879.52421162818
13,2015-02-01,92416.90530801029,9898.247400134935,95903.05170926685,54274.42209491509,14971.297799769098,11619.757897295185,20417.217075301156,4954.214987575779,74273.65738935534,14307.055882777175,15144.234892325077,33243.600160568145,13535.167301107798,24955.035030838335,7320.52694036692,21803.743018173842,16603.384594867788,21469.116261491716,14917.0066471911,70151.805578695,15133.29583353716,20292.83569038911,23286.557171454788,17215.173930285444,8102.467128708843,28623.740251655134,80497.62116791372,18614.437932164365,7991.878478693023,15756.448206721736,11940.927018674573,15832.988739603596,23852.468651694395,10136.881057546767,17140.173385368755,15894.917086861486,6074.60341809971,10816.30028338924,6141.4096912148425,9239.209583444046,7025.125418609964,10080.160876860975,25694.972023549504,24439.38981016693,24621.385367891944,27443.022592235622,6425.796174039038,29362.256936690752,36249.678495523236,10557.866716645498,12003.416672905885,26448.657032912764,12515.331250333558,24167.119641577978,15604.360583450036,15794.702279371002,20689.2482920392,19453.111744661026,13468.523899877062,17214.35954546946,17995.815671425484,15649.01505436627,43371.909152590975,34527.51575885176,33273.285018959345,19254.9872317769,14662.680365978738,13944.530958735242,17840.642949813715,58324.28340287491,25643.88375777828,18203.53803735433,13237.580550668055,17455.494933936257,41996.783637404114
14,2015-03-01,55679.511384336656,6037.227503509644,53508.32501465281,28539.64611075537,13317.75928196544,9129.9678843841,16076.627315600032,3800.0530343870837,45042.06903376885,12008.489802046066,9341.029616212001,17870.55208010176,10130.528303811958,19691.66080335789,5979.160640644017,12164.691000233865,9000.292491824448,12838.827615081522,13177.927099280007,35052.25109847327,8187.185951377458,12663.178840708673,22371.3772626986,8698.561456810443,5401.068873410263,14304.343785601794,45945.419535356756,15848.34799031976,8615.512770285026,13662.927404585287,8909.246143267406,9265.654602030774,16704.755262369763,8974.147306642846,13450.185298348115,10662.23004329667,5089.165551160451,8946.105737024554,3981.608656049845,6226.261989162467,7580.021779559876,8606.365696995133,20587.05819436715,19627.827523160442,12256.199581037909,26141.04346292332,5899.097176955608,14611.94465342434,15654.14126061227,7140.744562061187,7921.797852849904,12130.709345650399,11297.292888186375,20148.658055002896,16067.809009063478,10085.054773391148,11355.365083147668,11761.960982602468,10387.103340171347,10118.404286772911,16622.350936864892,12029.930309904217,20296.76153119756,20693.773968008874,37087.09408585385,18527.849163156374,15103.608503074269,12994.431114101812,20262.372317136615,59057.53729587443,24731.967341725554,19432.19672277721,13938.162528322968,17493.959367193405,39666.72423807863
15,2015-04-01,43312.92481494557,4347.02079213531,34867.5493754675,16962.55568351938,12658.654223548916,9329.066645095167,14480.9734940335,2960.44526757722,34053.593065942994,10322.390240851093,7362.260956486617,10935.253639914854,9191.22000875225,18600.19805711392,5433.126233017111,8179.734564072147,5881.465204397627,10140.857425670862,12498.006494744994,9432.595480650958,6278.725665839804,11305.401681916757,22489.93313729574,4728.384316398634,3506.2509635061183,6924.031477380819,35684.78282880941,15667.745205775065,8573.026720308142,11244.593353066453,7553.977832797306,7510.361804731504,16197.143754279923,7138.407662960397,12620.645027812667,9729.859986200088,5000.145112071062,7821.059158239321,2636.7017529502837,5469.288568828143,6703.538469535933,9201.145146863659,19864.070933719097,18763.87677020299,7833.765778759526,23037.884207420477,5627.392552472602,8273.12185215131,8889.321758074264,7393.635283390102,5657.677980572197,7269.313874321468,11599.567212984495,19795.55897537634,15725.551193560812,8915.545837564605,8516.868435825361,7642.239302453847,8072.776620189481,7281.6614386807305,14661.646126767473,9640.058029278864,11326.489067952078,14211.645421954034,36458.53628418834,18099.754625463564,14545.870505757157,12025.465047578538,19595.804508721183,55248.19604301076,24241.94201583073,18947.51247048472,13102.217698482902,16622.13854849772,40743.93221601836
16,2015-05-01,32015.662737481587,5500.012334322146,24062.821790816357,16875.649292049155,13572.474133424868,9232.747370013038,15219.310957286552,3702.751640117342,25361.652481526835,11702.142240338751,7681.639195236313,8259.850183528259,9266.694107098283,18880.213363285355,6167.1500248691755,9320.801382172049,8602.632113496511,9340.8324754456,12939.5925532366,20612.148149699147,7868.120544847874,12538.082583684458,23057.389627010005,7288.668948764685,5133.979229362097,11814.74688477828,27560.56682581443,15229.92489955954,8796.797706862817,13717.282859522149,7081.887911633731,7627.35598780805,16591.70801456115,8472.9310668195,12273.742304192145,9609.485146994879,5351.567166147417,8816.374821690828,2715.0973596238305,6058.221308877496,6886.332500395122,9095.21150900491,16732.540523916767,20197.36709246951,8282.7587140023,26125.02152650245,6884.0317080399,10691.199603288724,7541.789558222561,6387.713047581762,5295.813365514375,7066.920914497597,9152.406060916075,16586.608175115758,16201.846451512965,8250.044653197287,6887.005193907376,10792.402632500975,10118.59448027459,7001.548684829624,17356.397985873286,12074.457037407206,9200.824607354882,14342.346079138862,36822.06823844653,19009.06677078314,15169.433974115098,15200.713826662766,20491.289845201572,56625.1199427885,23044.357431555065,20036.678875228936,13129.488101144849,17955.334207416014,37596.74221685026
17,2015-06-01,47996.44737455172,5226.904702444272,38901.07239530921,24210.848785066206,13716.1661070344,9348.721725341813,15950.489406582223,3768.2565876972376,43250.41776628417,10865.583603572626,9466.576610656111,12231.21001453334,11607.286527092445,19788.96970730473,6323.361211761557,10491.402085476833,7474.007475278253,11409.89732527396,13843.196001256138,21560.15108963837,7568.884005687132,13393.330130893431,23486.28527689611,6622.271091580913,4307.089401404584,9988.163169345631,38607.357448360184,16088.461803107886,8633.172335756459,13231.706522673396,8054.824043234614,9969.643791375962,17307.40997166933,8305.905816700613,13494.625201639281,11204.089234724806,5549.438978774309,8836.491722552435,3269.967012038649,7377.916174377443,6564.297350455261,9198.90833586687,20130.003824994103,20389.896954795386,10574.69757076328,26800.049055355437,6888.251253345446,11934.061215569747,13164.710391501942,7934.599475011521,6578.09839690334,10585.328652639386,9125.078662741187,15847.899413006096,15675.170158324396,9973.296973524832,10080.027976472615,9498.324130962386,10643.647987327107,8599.58323671981,17224.085179787828,11536.618966445185,15371.106645660351,17976.870818198484,37020.4647200114,19453.19337761987,14965.125565865392,15367.949066289493,20958.68220743793,52886.78416277568,26506.544591296133,20963.482991098426,13041.741120539344,19127.878056299705,39941.61583098331
18,2015-07-01,21462.631010112826,4827.228012339915,13328.45139991159,13818.262925165713,14866.568476425644,9520.977393326195,14699.332597164166,3820.8764295085484,14851.832272897513,11681.386278798387,8503.318476225804,4517.331443584311,10847.368766646357,19927.064862177904,6225.81078639633,8097.635942838697,7661.10447401762,6832.1986277967335,12712.724859495635,14644.948645507844,6230.87739476039,12283.182473465,23838.63712736221,6493.310978275783,4561.608102565843,7997.182103052904,15769.338861045417,17098.18493612068,9239.683656226074,14358.653904595485,7130.756898406054,8106.068453105723,17156.296952683308,7924.083531405235,13075.394632666566,10219.353118213457,5810.066136446748,9111.738302335683,2319.616314979063,7184.925625380578,7457.858282062589,9375.96141524262,13111.20969834408,19947.60739124535,7409.519768513235,28100.02027827433,7048.120460294631,8239.62507613582,7143.372971756238,7293.395503813608,5871.139726642678,6634.708220807618,9575.743859068321,16716.01535569547,16739.615639231015,8571.750004201429,4753.987511848588,10005.557974054434,11005.304261927251,4582.525636841586,18286.52823519882,11648.529743725387,6736.453711076464,14070.325013682357,39713.21929481192,19180.803278161584,15175.728417058745,16701.242518075524,21171.958741057377,55169.762031579514,27515.658402145225,19181.293466201478,13773.1472180128,19129.126798684218,42539.67900690213
19,2015-08-01,4167.456312801937,3439.5061187847787,-9577.975180524634,6851.335744622814,13760.1074616957,7501.331105020999,12465.256331477705,2935.3559090575077,2270.597889573678,11216.323946493327,4655.508082167247,-3774.3256388318546,7326.904428017505,16310.722489221325,4591.568558239452,4283.7686229488245,4142.389365478105,3007.9781372310276,12155.000620824627,1073.2244431047886,3685.924956891453,8463.802362977358,19233.72879152461,3282.8520161159536,3259.0658531982576,2117.0246225802293,-1302.3954966571955,13515.3811804536,8498.637912227707,12642.942455925435,5700.879680339601,4196.294264150437,11441.569880929186,6969.288989087395,10435.703536188938,7224.906126239545,4772.006521911687,6898.775712578583,1088.0507738927938,4388.60407776491,6194.511228463228,8133.438507589935,10367.078845154945,18025.690355364284,3420.413666339023,25882.022319486347,5503.840805828118,4003.390644513991,694.659616420959,5638.0458055057625,3406.8910772571835,2186.549980031429,9888.617397762984,16876.8300873716,14321.602173680305,5179.348934984627,-602.456374829746,6265.770337400523,7713.623683385762,845.2985146524538,17510.94420984212,8576.861345186495,-2038.5638150026396,7171.09277335484,35532.83456428699,16421.122312129944,13004.774412540204,16948.06598082769,20019.942204799117,50661.58714247871,25228.628758980518,19456.648891776214,11218.378195619352,14874.983641265097,36752.504705781976
20,2015-09-01,38744.41895636023,4412.152595177623,31068.836786287433,13356.07574368615,13273.741744454068,9180.546805528074,14790.383480013035,3157.261637824018,34679.466244027695,11069.800597375453,7938.038372611325,8725.293863301147,9215.204210724447,18984.63064654158,5528.15975175687,8040.862985501729,5683.976386264709,10125.011309554682,12937.659140219843,9936.190377843137,5825.734641692942,11315.881741859519,21076.865401164894,4417.672710399248,4420.826322688445,6534.7874454757875,30811.248084590312,16098.171108466848,7926.366836387944,12051.904232097027,7894.754531719079,7947.079566622555,15585.98043988949,7446.546378844866,13316.53643129181,9567.912037253263,5112.168896907206,7845.278332203869,2715.996743582244,5969.711322622688,7018.843283817581,7661.22780149185,18500.15138578057,19775.011691674565,8068.895822536106,24156.648100357324,5919.456245795706,7744.301602389867,5867.814691709736,7636.138317891153,6330.102001245604,5419.409417528695,10785.781801945433,18811.632443960527,16210.531494180463,8582.699550008081,8591.756743375612,7885.283152848206,9604.913054446306,7488.2280499764,16303.117949445943,9721.527553248228,8729.001800146196,14950.311204552681,36384.134593252435,19364.47388246599,15208.185185281598,13852.532516772437,19935.566379146116,56098.41298178412,24808.70355983163,19903.014019779115,12487.732423235746,16432.057951024286,42115.09849213674
21,2015-10-01,11340.856047592728,5154.546222757296,12439.906845823081,16767.640410326843,12217.60610268975,9237.34572642087,14690.242817061035,3484.308631378934,6691.3976341394255,12286.339752444877,8114.967788954594,6786.845988444932,9270.998460323986,21303.582071451616,5571.913341792843,8921.844164272523,6553.473898896917,8249.650038595291,13395.260457381959,17637.427763393418,6828.325484758597,11811.07108838727,20835.374331144685,5318.505757197445,5304.013954236299,9972.126075488639,15105.214364723575,17013.52180450369,8143.900652536984,12751.98366165763,7394.40781244504,8095.847351271936,15721.912366525503,7703.163935709771,12407.53321857648,10055.146244426393,5101.466368757673,7819.159324851582,2796.6494041991486,6397.551562368137,7154.420873602231,7881.322389361135,15389.657404338448,18501.513279686482,8609.884714651676,25751.568385027535,5831.398230001506,9703.116786030881,4862.500713043172,7027.876516469406,5967.808579850326,6053.495422824324,10095.476088546884,18447.200975429387,16506.042307700834,7945.960445558622,4770.045535624708,8944.57974047245,9505.190353670778,5633.703437638817,16418.600354763515,9984.137477919423,7884.15296813458,15220.516645015805,35166.855996827246,17913.476750438833,14054.946353107807,14967.652946041319,17790.860708439537,57740.42720596651,23054.62261542693,19397.92356035056,12582.043743753076,14909.360824682011,39043.307140601035
22,2015-11-01,35233.344517250494,6577.9444772656425,34703.360942439744,27409.395592797828,13641.347546354902,9257.980411006029,16812.763245153525,4217.510302567336,26982.451345609883,13525.567615615724,9639.773317604557,11786.933735975475,10353.389148145876,20555.61368982374,6564.761706470692,11214.778386257365,10226.894720003813,11701.899791957923,13842.398958481963,31349.98236712358,9313.76256047737,14198.226720517596,22680.94717774928,8907.31551465574,6088.924696521755,14595.94702579404,30426.39328037878,16414.257185993014,9785.459693698556,13724.445932418483,8478.446063428079,9581.927056679959,17378.576026832532,9866.785100262925,13171.599210596663,11371.022306601544,5387.672948696996,8989.757917518273,3227.546926970471,6491.641390839637,6582.175253560847,9037.259158367939,21253.443618800535,21290.346925613478,12272.964689360178,25250.734074285978,6199.194187080659,14615.213601864538,13874.688189274699,7746.540085978048,6681.698078562703,11430.324317116258,12063.263432592395,22095.750200028404,15976.823120747478,9909.872093761298,7273.675658555488,12023.09294110525,12068.584130170706,7945.107058136014,17536.05928816638,13149.712470060418,14395.339736832455,17818.829719045414,41039.98757070506,18554.482859604967,13586.47563200641,14979.748271396524,22709.94337150859,56277.794700003615,25484.11631769585,19444.472214202335,11957.608707854673,18093.94099950948,43994.2685822632
23,2015-12-01,31156.355141253604,7360.503209983357,36711.79841103624,29171.588776294597,14462.232398978209,10851.984071645817,17957.281686336,4472.417890503449,16814.50806178709,14228.343566485883,10622.6713172423,12562.589337952972,11246.738394636826,23052.37098613202,7052.031258041392,13359.745346387645,11444.106968520156,12433.628077662954,14821.185710798902,32456.012301565523,10460.668622679286,16112.073121594152,24793.589633156298,9717.80640663344,6814.958670999911,16738.61396340892,26081.89274025706,18611.72566029092,10523.692746142951,15294.56517156502,9252.298754019945,11276.891083533337,20122.745763204217,10561.383604115583,14839.936297813065,13134.860409781922,6198.682924038346,9956.553256907036,3837.637197766738,7953.38911392555,7671.812956586774,10009.308477689292,21254.611489975727,22920.376460597574,13992.036259805256,27203.213621131337,6857.438470175571,16767.045342415127,16846.302224057585,8883.527925965902,7481.6921388528635,13584.3978325177,12826.533550064702,22887.655976434104,18337.5600515598,10889.374343134956,7188.682660008993,12845.619015510247,13425.669270953395,8390.587698718864,19209.847647888233,14362.883348836527,15687.29977272409,19586.54566431145,39358.37266779786,21116.25627393443,16089.518012026887,16312.01135031955,23386.589023031214,62122.89195253147,27001.824221863633,22131.964556315383,14027.384377969936,19102.622187996916,45112.46250924355
24,2016-01-01,1571.2888074239067,6102.516413932539,13675.140074689158,24595.971425348365,14127.311484158292,9776.89598184677,16069.539476536693,3505.141720290017,-8007.236566357068,13258.30188925738,8991.714307323538,8921.882661164356,9413.352892807303,20341.270744803427,6307.56058272236,9899.036769681765,10962.701891670238,9797.554639028398,13599.089601923866,27679.6002505812,8233.01358942217,13436.990315826308,21615.263589082755,9079.754529549291,5520.667010261541,14688.06468103839,7971.217022285402,16930.919285336688,8995.72766780795,15744.424348109198,8135.528289677796,9614.88768742207,16963.2125693518,8780.963849716049,13495.553870300371,10478.025899377364,5091.227190431002,7954.977754067978,3033.1581471996283,6832.320659015019,7243.590946233393,7957.517628243544,16704.386949312287,18996.21339440606,11654.1178088082,27650.8557009996,6462.498805955227,14098.868323500279,11728.742435813134,8003.820897538066,6145.000987331131,10199.183661538014,11951.829410408995,21623.64297911088,17276.159180702878,9117.338232552527,4817.416934443282,12759.687851899582,10264.421220449249,6083.373875087784,17130.252131038065,11552.606619959895,12814.240237840486,16750.163646925947,34594.03412170153,20051.37159818676,14435.185627824158,15795.369059224044,20675.95677160098,62276.455621654844,24803.604679302793,21641.52734401367,14332.642256599547,17289.66619236518,41931.30696687368
25,2016-02-01,28382.64894345592,6480.04432439514,39205.34681410734,25043.255098780515,13726.85545707439,10213.935707524077,17378.506001505655,4083.774449776081,11418.384297899998,13794.167315955468,9702.165809015007,13766.381931354412,10515.092003334099,20466.990586467342,6802.51480196147,12211.319072030567,10698.127746134167,13895.448938837735,14863.800670292187,31714.72353619311,8967.742575065005,15274.717578751362,22631.655682179604,8529.59528278485,5913.678812785166,15531.690570360266,29088.684156147217,17659.654793923026,7966.931063728306,14495.689089900272,9301.602039735844,10637.919673028799,18940.40596418446,9599.587909113205,14166.193593277843,12086.247122421295,6359.68974366004,9295.498812242029,4001.0383097827835,7470.9686232092245,8218.974729900734,8830.22729577779,21523.414244103344,20890.26172684589,12508.488516000998,26260.31962916725,6912.733094492521,15382.26751194578,12277.910659400444,8074.240258920446,7522.83390288449,10461.393774722028,12680.734673183799,22412.43881986827,17100.815707503352,9588.723424338024,9654.216961684137,12061.568420576215,11841.294151775302,9901.547790202449,15581.671582030916,13218.545957069602,15491.506467806348,19752.617909566645,24422.217287973694,20208.263213186125,13732.318481674389,13436.657613169325,20091.78295508536,50347.49933552462,24344.69655143698,18623.550135616228,13452.64358322994,17924.199273204045,42866.19257228321
26,2016-03-01,18660.12768395591,5007.266575030784,14485.498491060695,12392.896396660313,13659.949486877515,8880.820405460101,15339.153601458112,3254.553690999808,11553.382233747674,12358.76663505297,7501.166101420191,4486.804047735611,8370.998082748458,19135.347191445322,5840.864552352833,8122.026681237124,6584.646776901892,7254.009255172922,13896.32739044762,8241.494977884682,6243.692584541245,11518.209479940197,23277.666875216964,4530.753253267375,4171.185544152118,6978.664265686961,13036.719266160568,16620.0945385766,9988.760457397097,14013.26760070422,7232.1136462599,7129.680188226186,16005.036748789544,7733.5006711350425,13504.803039813973,9113.240431358883,5647.680610858702,8386.636913084729,2148.5126607530374,5382.099967324596,7433.021031340551,8821.099940120315,16450.91506400484,20205.708611885486,7643.049291489151,26347.754826101907,6028.441576302243,8786.905965030663,3946.216542453647,6745.837142998942,4803.655950870169,4678.41614263114,12371.575760437343,21566.348351920617,17265.20293058252,7195.865043851349,3890.6328598033083,7973.23486308596,8750.33656940992,4796.836528423015,18398.647748833915,10319.470243889034,4063.296514860968,11285.656047057371,41100.935166370036,20013.0504100442,14331.56522488198,17244.99717988658,22145.708078276006,59634.66035713494,24869.80601034866,23078.395323848265,13898.745195883273,17590.17364211698,39861.86284536714
27,2016-04-01,44066.1783395363,5851.071576451804,40056.067235694994,21016.0841679422,14276.3990847944,9993.979988598723,18241.491409607646,3942.955222369231,32325.27441875144,13103.837521134192,9661.902222977078,12213.547954170257,10622.471597321482,21079.984477634604,6434.165169115625,11079.64161329786,8019.227258826571,10535.456637180376,15405.378334445633,17114.270805834025,8329.847928459189,14377.570388204334,23522.417761260833,6110.005663170649,4819.635809216243,10718.921261981766,37383.2293867734,18527.948160468302,10542.052186392455,14654.66649913591,8990.674847364371,9085.298446206416,18964.322577142815,9034.446898383974,14138.774756504812,11155.301092683492,6034.987642332452,9484.678692684629,2895.3918188426333,6231.567922415818,8398.565690670996,9242.37543824945,20802.734438922347,22846.281672479032,11715.89602636851,27129.017386148804,7195.829914851008,12303.819779831687,12926.43293988863,7312.411165748286,6510.471224766622,9463.93422051796,11617.62401478945,21816.93573528872,19038.34439144099,9110.18797501967,9636.397414865321,9419.252253087921,10831.927263030526,8497.386209921835,18852.062549964292,11690.88387765145,14391.881210778185,18062.658597345573,39957.9422018747,22350.283434909197,16606.2538216415,16247.714236420275,23656.90456822058,63818.63816409202,26277.910213869076,25908.20878044202,14868.98877963764,18360.83479674635,44835.72252866309
28,2016-05-01,47618.20999997656,5743.585081626867,39002.896412694565,26272.034639992096,13921.722475835233,10008.064904729845,16632.643773444084,4090.5990908649032,38022.52613050881,12682.170445398864,9783.205110568975,13167.000686272992,10243.019197986781,19843.43844263441,6745.936602260491,12091.741071641682,9435.035989522552,11382.629791422087,14561.969240146454,27244.997486399112,9089.796872511983,14245.110512654643,23256.006427144082,7754.490889429654,5628.875966871238,13325.46425566634,37615.391753776945,16839.902602456445,9861.92788727512,14632.485906290409,8591.195518894687,9733.933275944337,18870.383321254383,8568.898098189136,12324.819800012634,11125.893347882904,6024.338480722422,9103.084781625765,3179.4918547040766,6288.124403892114,7875.231401669163,9392.891707171488,20540.019185600635,19970.413069827588,13574.427058012072,26402.823745713515,7433.251410901393,14492.58949382241,15822.209360336112,7309.534353800333,6938.621434637043,11871.845711777716,11219.524912593059,19888.284562057437,17053.424247377403,8526.232730868289,9382.135286522542,10746.565598653378,10893.495595598468,8498.45149935216,19057.141209799218,12164.069666180865,17358.35013183115,18116.602926649386,41068.23062754456,21329.738371561994,15431.909880221008,16756.904577524743,22221.603286432404,53891.291941240735,25464.413456661896,23881.564475124025,13035.59168885618,17868.96627668719,39148.44746313198
